%time,field.data
1637942412046862816,SP10
1637942412046993920,SP10
1637942412047125658,SP10
1637942412047253410,SP10
1637942412047386312,SP11
1637942412047519396,SP11
1637942412047650217,SP11
1637942412047785827,SP11
1637942412047920848,SP11
1637942412048054390,SP11
1637942412048185941,SP11
1637942412048577778,SP11
1637942412048703631,SP11
1637942412048850201,SP11
1637942412048982478,SP11
1637942412049110723,SP11
1637942412049244644,SP11
1637942412049379504,SP11
1637942412049508740,SP11
1637942412049645566,SP11
1637942412049777886,SP11
1637942412049913809,SP11
1637942412050048403,SP11
1637942412050738627,SP11
1637942412050876872,SP11
1637942412051006407,SP11
1637942412051135903,SP11
1637942412051271408,SP11
1637942412051427530,SP11
1637942412051564550,SP11
1637942412051680500,SP11
1637942412051827893,SP12
1637942412051961062,SP12
1637942412052093981,SP12
1637942412052221826,SP12
1637942412052346929,SP12
1637942412052448368,SP12
1637942412052588164,SP12
1637942412052723731,SP12
1637942412052854642,SP12
1637942412052957214,SP12
1637942412053089213,SP12
1637942412053206399,SP12
1637942412053344617,SP12
1637942412053469831,SP12
1637942412053576196,SP12
1637942412053706386,SP12
1637942412053832416,SP12
1637942412053951832,SP12
1637942412054080978,SP12
1637942412054214150,SP12
1637942412054338271,SP12
1637942412054466812,SP12
1637942412054596315,SP12
1637942412054725686,SP12
1637942412054845705,SP12
1637942412054973129,SP12
1637942412055083167,SP12
1637942412055216091,1
1637942412055333726,1
1637942412055467246,1
1637942412055598899,1
1637942412055739617,1
1637942412055880472,1
1637942412056023343,1
1637942412056154597,1
1637942412056288573,1
1637942412056426309,1
1637942412056570670,1
1637942412056705858,1
1637942412056844982,1
1637942412056982810,1
1637942412057115015,1
1637942412057246925,1
1637942412057384570,1
1637942412057530143,1
1637942412057668325,1
1637942412057802106,1
1637942412057933506,1
1637942412058064211,1
1637942412058200740,1
1637942412058336245,1
1637942412058471118,1
1637942412058608625,1
1637942412058746997,1
1637942412058882118,2
1637942412059012469,2
1637942412059145919,2
1637942412059304271,2
1637942412059438368,2
1637942412059574585,2
1637942412059712230,2
1637942412059852749,2
1637942412059988880,2
1637942412060126829,2
1637942412060267259,2
1637942412060398032,2
1637942412060533379,2
1637942412060666134,2
1637942412060798238,2
1637942412060930525,2
1637942412061063627,2
1637942412061194463,2
1637942412061319231,2
1637942412061446090,2
1637942412061577791,2
1637942412061708903,2
1637942412061845834,2
1637942412061968697,2
1637942412062099530,2
1637942412062203805,2
1637942412062337476,2
1637942412062471927,3
1637942412062604195,3
1637942412062733464,3
1637942412062865959,3
1637942412062998387,3
1637942412063133743,3
1637942412063266424,3
1637942412063398238,3
1637942412063529249,3
1637942412063661654,3
1637942412063795273,3
1637942412063928350,3
1637942412064066527,3
1637942412064195654,3
1637942412064312187,3
1637942412064442033,3
1637942412064553296,3
1637942412064687488,3
1637942412064820254,3
1637942412064944817,3
1637942412065075994,3
1637942412065204992,3
1637942412065314079,3
1637942412065446234,3
1637942412065571585,3
1637942412065705110,3
1637942412065836671,3
1637942412065972706,4
1637942412066105595,4
1637942412066235942,4
1637942412066366637,4
1637942412066498169,4
1637942412066629335,4
1637942412066760639,4
1637942412066887888,4
1637942412067017902,4
1637942412067142056,4
1637942412067300329,4
1637942412067429162,4
1637942412067556567,4
1637942412067684697,4
1637942412067819264,4
1637942412067944582,4
1637942412068067982,4
1637942412068193366,4
1637942412068318653,4
1637942412068443955,4
1637942412068569112,4
1637942412068695985,4
1637942412068821250,4
1637942412068947239,4
1637942412069075130,4
1637942412069200753,4
1637942412069325945,4
1637942412069450431,5
1637942412069576620,5
1637942412079090981,5
1637942412079230852,5
1637942412079364654,5
1637942412079501107,5
1637942412079618767,5
1637942412079757829,5
1637942412079905538,5
1637942412080027437,5
1637942412080153124,5
1637942412080290968,5
1637942412080411914,5
1637942412080545908,5
1637942412080686653,5
1637942412080816831,5
1637942412080945710,5
1637942412081063852,5
1637942412081196884,5
1637942412081314858,5
1637942412081447524,5
1637942412081581505,5
1637942412081682951,5
1637942412081815848,5
1637942412081947106,5
1637942412082058862,5
1637942412082192051,5
1637942412082320006,6
1637942412082459569,6
1637942412082583972,6
1637942412082719460,6
1637942412082844920,6
1637942412082979914,6
1637942412083088141,6
1637942412083215343,6
1637942412083371729,6
1637942412083485270,6
1637942412083618422,6
1637942412083749057,6
1637942412083905852,6
1637942412084042726,6
1637942412084211425,6
1637942412084348990,6
1637942412084476016,6
1637942412084596997,6
1637942412084722728,6
1637942412084855200,6
1637942412084988394,6
1637942412085122664,6
1637942412085250074,6
1637942412085375889,6
1637942412085506935,6
1637942412085636451,6
1637942412085766737,6
1637942412085896323,7
1637942412086034022,7
1637942412086148819,7
1637942412086285407,7
1637942412086416925,7
1637942412086548110,7
1637942412086679650,7
1637942412086817520,7
1637942412086951566,7
1637942412087087170,7
1637942412087221656,7
1637942412087338424,7
1637942412087472850,7
1637942412087608402,7
1637942412087743258,7
1637942412087883511,7
1637942412088012297,7
1637942412088126994,7
1637942412088249271,7
1637942412088370515,7
1637942412088507823,7
1637942412088637174,7
1637942412088757843,7
1637942412088857562,7
1637942412088981683,7
1637942412089086332,7
1637942412089213840,7
1637942412089328430,8
1637942412089450822,8
1637942412089568327,8
1637942412089672119,8
1637942412089800179,8
1637942412089926985,8
1637942412090063778,8
1637942412090193327,8
1637942412090326804,8
1637942412090457525,8
1637942412090593154,8
1637942412090723957,8
1637942412090852216,8
1637942412090980883,8
1637942412091110593,8
1637942412091260127,8
1637942412091397921,8
1637942412091527426,8
1637942412091663738,8
1637942412091810579,8
1637942412091937590,8
1637942412092064983,8
1637942412092184438,8
1637942412092299315,8
1637942412092432375,8
1637942412092548750,8
1637942412092674700,8
1637942412092796283,9
1637942412092918432,9
1637942412093030442,9
1637942412093157558,9
1637942412093290402,9
1637942412093420247,9
1637942412093527995,9
1637942412093633993,9
1637942412093764299,9
1637942412093897053,9
1637942412094032546,9
1637942412094164999,9
1637942412094296443,9
1637942412094427042,9
1637942412094557486,9
1637942412094690881,9
1637942412094818225,9
1637942412094953076,9
1637942412095084080,9
1637942412095217697,9
1637942412095348690,9
1637942412095475491,9
1637942412095605291,9
1637942412095738292,9
1637942412095873228,9
1637942412095984410,9
1637942412096114340,9
1637942412096229858,10
1637942412096359979,10
1637942412097004872,10
1637942412097121504,10
1637942412097246763,10
1637942412097365613,10
1637942412097489925,10
1637942412097616704,10
1637942412097727445,10
1637942412097858029,10
1637942412097986591,10
1637942412098097189,10
1637942412098229795,10
1637942412098375301,10
1637942412098504214,10
1637942412098633959,10
1637942412098768390,10
1637942412098886867,10
1637942412099020115,10
1637942412099120600,10
1637942412099266714,10
1637942412099393337,10
1637942412099507739,10
1637942412099650983,10
1637942412099786159,10
1637942412099928700,10
1637942412100045654,10
1637942412100175136,11
1637942412100283221,11
1637942412100411060,11
1637942412100533349,11
1637942412100645963,11
1637942412100747164,11
1637942412100867296,11
1637942412100994774,11
1637942412101129871,11
1637942412101257638,11
1637942412101389259,11
1637942412101520474,11
1637942412101622031,11
1637942412101756246,11
1637942412101889392,11
1637942412102022871,11
1637942412102153748,11
1637942412102283684,11
1637942412102410550,11
1637942412102541394,11
1637942412102666421,11
1637942412102802396,11
1637942412102934334,11
1637942412103059924,11
1637942412103188694,11
1637942412103319038,11
1637942412103446748,11
1637942412103569338,12
1637942412103700853,12
1637942412103845573,12
1637942412103975375,12
1637942412104106489,12
1637942412104232774,12
1637942412104365688,12
1637942412104499892,12
1637942412104602940,12
1637942412104730075,12
1637942412104828612,12
1637942412104956093,12
1637942412105087546,12
1637942412105223565,12
1637942412105352047,12
1637942412105477761,12
1637942412105609458,12
1637942412105737555,12
1637942412105862500,12
1637942412105991513,12
1637942412106129491,12
1637942412106262229,12
1637942412106393374,12
1637942412106523694,12
1637942412106655394,12
1637942412106787491,12
1637942412106918605,12
1637942412107049358,13
1637942412107179452,13
1637942412107334483,13
1637942412107468730,13
1637942412107583642,13
1637942412107719232,13
1637942412107862296,13
1637942412107981435,13
1637942412108096852,13
1637942412108222068,13
1637942412108353782,13
1637942412108481107,13
1637942412108607217,13
1637942412108737349,13
1637942412108864516,13
1637942412108981972,13
1637942412109109309,13
1637942412109242814,13
1637942412109380962,13
1637942412109512407,13
1637942412109628319,13
1637942412109743633,13
1637942412109857384,13
1637942412109983714,13
1637942412110108670,13
1637942412110232640,13
1637942412110357086,13
1637942412110482237,14
1637942412110608363,14
1637942412110735100,14
1637942412110860799,14
1637942412110987435,14
1637942412111106114,14
1637942412111227649,14
1637942412121037651,14
1637942412121161384,14
1637942412121265550,14
1637942412121389119,14
1637942412121517726,14
1637942412121653756,14
1637942412121790170,14
1637942412121925062,14
1637942412122054911,14
1637942412122177371,14
1637942412122292999,14
1637942412122410583,14
1637942412122545416,14
1637942412122650032,14
1637942412122747997,14
1637942412122852556,14
1637942412122953117,14
1637942412123081308,14
1637942412123191939,14
1637942412123350705,14
1637942412123478048,15
1637942412123605005,15
1637942412123732482,15
1637942412123872157,15
1637942412123979342,15
1637942412124111886,15
1637942412124227489,15
1637942412124334137,15
1637942412124437280,15
1637942412124542123,15
1637942412124668330,15
1637942412124788274,15
1637942412124886617,15
1637942412124990421,15
1637942412125123616,15
1637942412125224338,15
1637942412125350794,15
1637942412125470422,15
1637942412125602349,15
1637942412125731080,15
1637942412125843881,15
1637942412125974945,15
1637942412126105184,15
1637942412126238889,15
1637942412126366909,15
1637942412126498159,15
1637942412126628613,15
1637942412126756883,16
1637942412126889232,16
1637942412127018387,16
1637942412127155119,16
1637942412127287360,16
1637942412127423596,16
1637942412127553535,16
1637942412127675704,16
1637942412127815521,16
1637942412127930748,16
1637942412128044225,16
1637942412128177512,16
1637942412128303811,16
1637942412128437335,16
1637942412128565113,16
1637942412128700061,16
1637942412128826895,16
1637942412128949204,16
1637942412129077167,16
1637942412129195153,16
1637942412129326648,16
1637942412129451068,16
1637942412129578211,16
1637942412129710686,16
1637942412129840670,16
1637942412129972589,16
1637942412130100761,16
